d_model, num_layers, num_heads, batch_size, learning_rate, train_flops, loss
1020,13,10,128,0.0001,100000000000000,10.54291276473999
370,20,11,128,0.001,100000000000000,10.497103446720418
453,2,12,256,0.0001,100000000000000,10.527153914336466
143,18,6,128,0.001,100000000000000,10.120298543425559
84,22,10,256,0.001,100000000000000,10.225798700492085
882,23,9,256,0.0001,100000000000000,10.542147442150117
125,5,7,128,0.001,100000000000000,9.689542077774389
347,16,12,256,0.0001,100000000000000,10.532406849201353
543,12,14,256,0.001,100000000000000,10.525025530489911
925,23,7,128,0.001,100000000000000,10.535993230533599
64,2,2,128,0.0001,100000000000000,10.430278629857877
86,2,7,128,0.001,100000000000000,8.998512253198374
881,3,16,128,0.001,100000000000000,10.506690821131272
82,11,14,128,0.001,100000000000000,9.402219070620244
74,24,3,128,0.001,100000000000000,9.682700590012098
68,2,5,128,0.001,100000000000000,8.98356692274047
81,2,2,128,0.001,100000000000000,8.992575675454818
161,11,14,128,0.001,100000000000000,10.053291649672687
74,2,16,128,0.001,100000000000000,8.98475701831507
64,2,16,128,0.001,100000000000000,8.98717925157475
68,2,16,128,0.001,100000000000000,8.98475701831507
657,2,13,128,0.0001,100000000000000,10.51923210467702
69,2,16,128,0.001,100000000000000,8.98475701831507
69,2,14,128,0.001,100000000000000,8.98475701831507
68,2,2,128,0.001,100000000000000,8.97699093068625
66,2,2,128,0.001,100000000000000,8.97699093068625
220,24,8,128,0.0001,100000000000000,10.506875351467468
64,2,2,128,0.001,100000000000000,8.9730118567594
64,2,2,256,0.001,100000000000000,9.911085785388234
1024,2,16,256,0.001,100000000000000,10.517493705749512
762,2,3,256,0.0001,100000000000000,10.5340816475147
536,24,2,128,0.0001,100000000000000,10.533667687238703
229,24,16,256,0.001,100000000000000,10.508850113380644
669,2,14,256,0.001,100000000000000,10.501870436507282
173,2,14,256,0.0001,100000000000000,10.516707300987218
255,2,15,128,0.001,100000000000000,10.098018349285441
64,13,3,128,0.0001,100000000000000,10.253275696086895
469,2,4,128,0.001,100000000000000,10.273508510343172
643,24,14,256,0.0001,100000000000000,10.535840804100037
64,24,15,256,0.0001,100000000000000,10.438381207421703
615,24,8,128,0.001,100000000000000,10.532830538233766
64,12,4,256,0.001,100000000000000,10.030100073085062
305,2,8,128,0.0001,100000000000000,10.504119121055835
829,24,4,256,0.001,100000000000000,10.54073250770569
851,2,7,128,0.0001,100000000000000,10.526329777884314
442,24,14,256,0.001,100000000000000,10.536922348936706
1024,23,12,128,0.001,100000000000000,10.536329744052887
418,23,6,128,0.0001,100000000000000,10.536519707652879
669,5,10,256,0.001,10000000000000000,6.960291057568611
694,9,7,128,0.0001,10000000000000000,7.357185658829227
114,3,3,256,0.0001,10000000000000000,7.133552307221075
1024,16,16,256,0.001,10000000000000000,9.122150359340063
1004,6,14,256,0.001,10000000000000000,8.422013381971558
487,2,14,256,0.001,10000000000000000,6.109740100684978
463,2,15,256,0.001,10000000000000000,6.098643873373302
460,2,2,128,0.0001,10000000000000000,6.914027517068763
454,2,2,128,0.001,10000000000000000,5.741649770703301
64,2,2,256,0.001,10000000000000000,5.849400598442483
669,5,10,256,0.001,10000000000000000,6.960291057568611
842,20,13,256,0.001,10000000000000000,9.173698323980373
559,24,4,256,0.0001,10000000000000000,8.663272995524464
129,12,9,128,0.0001,10000000000000000,6.750305213263121
621,12,7,256,0.0001,10000000000000000,8.301081756756808
399,22,9,128,0.0001,10000000000000000,7.37952722576463
991,3,5,128,0.0001,10000000000000000,7.304027545678561
1024,11,16,128,0.001,10000000000000000,8.146489262960843
64,7,2,128,0.0001,10000000000000000,6.691339875469371
596,2,11,256,0.001,10000000000000000,6.195537234435526
1024,9,16,256,0.001,300000000000000000,4.231640643786279
1024,2,2,128,0.001,10000000000000,10.542559516525268
1024,2,2,128,0.001,10000000000000,10.542559516525268
68,8,16,128,0.001,1000000000000000,6.73715123565697
128,8,16,128,0.001,1000000000000000,6.989997033039041
128,8,8,128,0.001,1000000000000000,6.992027853324222
128,8,8,128,0.0001,1000000000000000,8.072473332608526
128,4,8,128,0.001,1000000000000000,6.9266951176695555
